anime_id,name,genre,type,episodes,rating,members
30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.5,4677
2706,Bakusou Kyoudai Let's & Go WGP,"Cars, Sports, Shounen",TV,51,6.96,4674
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,"Comedy, Parody",Special,13,6.6,4672
5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",OVA,3,6.5,4669
8292,Seitokaichou Hikaru,Hentai,OVA,1,6.29,4666
9904,Inyouchuu Etsu,"Hentai, Demons, Supernatural, Magic, Romance, Fantasy",OVA,2,6.19,4664
1429,Lupin III: Nusumareta Lupin,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,7.09,4661
36344,Full Metal Panic! Movie 3: Into the Blue,"Action, Military, Sci-Fi, Comedy, Mecha",Movie,1,6.96,4660
11855,Houkago Nyannyan,Hentai,OVA,1,6.01,4660
36789,Golden Time,"Comedy, Fantasy",Movie,1,6.99,4659
2967,Saishuu Shiken Kujira,"Comedy, Ecchi, Mystery, School, Supernatural",ONA,12,5.06,4659
40924,22/7: 8+3=?,Music,Special,1,6.54,4657
1599,Eat-Man '98,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.74,4656
1777,The Weathering Continent,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.21,4656
2517,Emma:A Victorian Romance - Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,7.07,4655
7261,Mameshiba,Comedy,Special,24,7.07,4655
39058,Megane no Megami,Hentai,OVA,2,7.24,4654
359,I'll/CKBC,"Action, Sports, School, Shounen",OVA,2,6.3,4654
3019,Lupin III:Elusiveness of the Fog,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,6.86,4652
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",TV,24,6.66,4644
1600,Galaxy Angel Rune,"Sci-Fi, Comedy",TV,13,6.36,4644
2145,Black Gate: Kanin no Gakuen,"Fantasy, Hentai, Supernatural",OVA,2,5.89,4643
21427,Minna Atsumare! Falcom Gakuen,"Parody, Comedy, School, Seinen",TV,13,5.9,4641
38252,Boku to Nurse no Kenshuu Nisshi The Animation,Hentai,OVA,1,7.04,4640
7612,Step MILF,Hentai,OVA,2,5.8,4640
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",ONA,12,5.77,4638
2408,Sergeant Frog Movie 2,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Movie,1,7.31,4637
42194,Katarina to Manabou,Comedy,ONA,9,5.81,4634
8234,Muumin,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,7.06,4633
679,Shadow Skill:The Movie,"Adventure, Drama, Fantasy, Shounen",OVA,3,6.59,4632
37308,K: Seven Stories - The Idol K,"Music, Comedy, Parody",Movie,6,5.69,4632
38250,Beryl and Sapphire,"Game, Sci-Fi, Slice of Life, Comedy, Drama, Magic, School, Shounen Ai",ONA,72,7.61,4626
2436,Angelium,Hentai,OVA,2,5.91,4626
33153,Houkago Initiation,Hentai,OVA,2,6.34,4625
11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,6.24,4625
21571,"Pikachu, What's This Key?","Adventure, Comedy, Fantasy, Kids",Movie,1,6.34,4621
1036,Kashou no Tsuki: Aki Kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2,5.98,4620
17573,Uchuu Kyoudai: Itten no Hikari,"Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,6.6,4619
2495,Chance Triangle Session,"Slice of Life, Music, Drama",TV,13,6.53,4612
38620,Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!,Hentai,OVA,Unknown,6.69,4610
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,"Comedy, Parody",ONA,10,6.52,4610
14989,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.42,4609
32735,Persona 3 the Movie Meets ?Walkman?,Drama,ONA,1,6.15,4603
3896,The Sleazy Family (1),Hentai,OVA,3,6.08,4602
2089,The Super Dimension Century Orguss,"Action, Sci-Fi, Adventure, Romance, Mecha",TV,35,6.52,4601
30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.04,4598
9883,Osomatsu-kun (1988),Comedy,TV,86,6.7,4597
8337,Shoka,"Action, Fantasy, Historical",Special,1,6,4596
17871,"If I don't successfully pick up 420 girls, I am going to die in a lot of different ways.","Comedy, Romance, School",Special,1,5.82,4595
920,Nurse Witch Komugi-chan Magikarte Special,"Comedy, Magic, Parody",Special,1,6.44,4594
43349,Sekikashita Kusanagi,"Sci-Fi, Comedy",ONA,1,7.14,4592
1193,Happy Seven: The TV Manga,"Comedy, Magic, Fantasy, School",TV,13,6.31,4592
9040,Mokei Senshi Gunpla Builders Beginning G,"Action, Mecha, Sci-Fi, Shounen",Special,3,6.66,4590
10821,Suite Precure? Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody?,"Kids, Magic, Fantasy, Shoujo",Movie,1,6.99,4585
13937,Saishuu Chikan Densha Next,Hentai,OVA,2,6.68,4580
2357,Sex Taxi,Hentai,OVA,5,6.16,4579
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",Movie,1,6.08,4578
2816,Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.2,4574
3007,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",OVA,1,6.26,4570
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,"Hentai, Yuri",OVA,2,6.06,4570
5214,Gakuen Shimai,Hentai,OVA,2,6.65,4569
2598,Juusenki L-Gaim,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen",TV,54,6.7,4567
6809,Toshi Densetsu Monogatari Hikiko,Horror,OVA,1,5.96,4567
753,Doctor Shameless,Hentai,OVA,2,6.24,4564
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,OVA,4,6.37,4563
10301,Rio: Rainbow Gate! Special,"Ecchi, Game, Comedy",Special,1,6.1,4562
34015,Seikatsu Shidou!! Anime Edition,Hentai,OVA,2,6.19,4561
12651,LBX:Little Battlers eXperience Season 2,"Action, Kids, Mecha",TV,58,7.05,4559
3991,Tweeny Witches:Alice Adventures,"Adventure, Comedy, Fantasy, Magic",OVA,6,6.77,4559
1832,Hades Project Zeorymer,"Action, Sci-Fi, Psychological, Drama, Mecha",OVA,4,6.18,4558
13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",OVA,1,5.93,4558
38149,Full Metal Panic! Invisible Victory Intermission,"Action, Military, Mecha",Special,2,6.19,4548
10766,Detective Conan vs. Wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2,6.07,4538
4646,Cobra The Animation: The Psycho-Gun,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,6.93,4528
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,6.31,4525
23137,Girls & Panzer Heartful Tank Disc Picture Drama,"Military, School",Special,4,6.58,4524
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",Movie,1,6.21,4524
31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.41,4521
2470,Space Pirate Captain Harlock:Riddle of the Arcadia Episode,"Action, Sci-Fi, Adventure, Space, Drama",Movie,1,6.96,4520
316,"F3:Frantic, Frustrated & Female","Comedy, Hentai, Yuri",OVA,3,6.19,4520
36444,Touken Ranbu: Hanamaru - Makuai Kaisouroku,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy",Movie,1,6.46,4516
2249,Amon Saga,"Action, Adventure, Fantasy",OVA,1,5.49,4515
36721,Do S na Seitokaichou-sama ga M Note ni Shihai Saremashita.,"Hentai, School",OVA,4,6.43,4514
1277,Ys II:Castle in the Heavens,"Adventure, Fantasy, Magic, Demons, Drama",OVA,4,6.67,4513
27879,Eromame,Hentai,OVA,2,6.48,4509
17020,D.C.III: Da Capo III Special,"Romance, Music, School, Drama",Special,1,6.35,4509
1427,Lupin III: Ikiteita Majutsushi,"Action, Adventure, Mystery, Comedy, Seinen",OVA,1,6.04,4508
5578,Gosho Aoyama's Collection of Short Stories,"Adventure, Mystery, Comedy, Police, Shounen",Special,7,7.29,4506
11465,Tsuma no Haha Sayuri,Hentai,OVA,2,6.54,4505
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,6.31,4503
7179,Makai Tenshi Djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",OVA,2,6.24,4503
1406,Stepmother's Sin,"Drama, Hentai, Romance",OVA,2,5.96,4502
2140,Aniyome,Hentai,OVA,2,6.39,4501
3995,Tokubetsu Byoutou,Hentai,OVA,2,6.41,4498
3218,Gensoumaden Saiyuuki OVA,"Adventure, Shounen, Supernatural",OVA,2,7.09,4497
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Adventure, Magic, Ecchi, Seinen",Movie,1,7.12,4496
1597,Panyo Panyo Di Gi Charat,Comedy,TV,48,6.69,4494
5158,Noisy Birth,"Dementia, Music",Music,1,4.75,4494
41146,Kandagawa Jet Girls OVA,"Sports, Ecchi",OVA,1,5.6,4493
10592,s.CRY.ed Alteration I: Tao,"Action, Sci-Fi, Adventure, Super Power, Shounen",Movie,1,6.91,4490
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,Hentai,OVA,2,6.84,4489
25375,Moon Pride,"Music, Supernatural, Magic, Romance",Music,1,6.84,4487
3919,Fleshdance,Hentai,OVA,2,6.82,4485
4698,The Immorals,Hentai,OVA,2,6.55,4485
1386,Blood Royale,Hentai,OVA,2,5.63,4484
31676,Persona 2: Another Self,"Action, Fantasy, Supernatural, Demons",Special,1,6.21,4483
38265,Muma no Machi Cornelica,"Hentai, Demons, Supernatural",OVA,4,6.59,4482
19431,Gokujo.: Souda Onsen ni Ikou!!,"Ecchi, Comedy, Shoujo Ai",Special,1,6.03,4482
36083,Lostorage Conflated WIXOSS: Missing Link,"Game, Psychological",OVA,1,6.58,4481
37595,Cardcaptor Sakura:Clear Card Recap,"Adventure, Comedy, Magic, Romance, Fantasy, Shoujo",Special,1,6.85,4480
2661,Doraemon the Movie:Nobita and the Kingdom of Clouds,"Adventure, Comedy",Movie,1,7.13,4474
18151,Saimin Jutsu Zero,Hentai,OVA,2,6.38,4472
2767,Taneyamagahara no Yoru,"Fantasy, Kids, Psychological, Slice of Life",Movie,1,5.57,4471
8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.32,4470
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,"Comedy, Ecchi",Special,3,5.34,4466
4443,Duel Masters Charge,"Action, Adventure, Comedy, Shounen",TV,52,6.19,4463
22733,Dragon Collection,"Fantasy, Shounen",TV,51,6.24,4459
30826,Suzakinishi The Animation,"Slice of Life, Comedy",TV,12,5.42,4459
2819,Dragon Warrior,"Action, Adventure, Fantasy, Shounen",TV,43,6.9,4456
20557,11eyes Picture Drama,Comedy,Special,13,5.51,4456
2958,Cosplay Cafe,Hentai,OVA,2,6,4453
1626,Harmagedon,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.16,4451
2262,Sin: The Movie,"Action, Sci-Fi, Horror, Police, Supernatural",OVA,1,5.15,4450
34787,Idol Time PriPara,"Music, School, Shoujo",TV,51,7.13,4449
30132,Etsuraku no Tane The Animation,Hentai,OVA,1,6.15,4448
599,Phantom Quest Corp.,"Action, Adventure, Comedy, Super Power, Supernatural, Magic, Vampire",OVA,4,6.48,4440
349,Magical Kanan,"Supernatural, Drama, Magic, Fantasy",TV,13,6.19,4439
38031,Kansen Sodom,Hentai,OVA,1,6,4439
1769,The Super Milk-Chan Show,"Action, Parody, Comedy, Sci-Fi",TV,12,5.99,4437
38068,Pop Team Epic Kinen,"Parody, Sports",ONA,1,6.28,4435
6741,Makai Senki Disgaea: Welcome to Netherworld,"Action, Comedy, Demons, Magic, Fantasy",Special,1,6.75,4434
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Action, Adventure, Comedy, Seinen",Movie,1,7.17,4433
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",TV,20,6.54,4433
2361,Saber Rider and the Star Sheriffs,"Action, Sci-Fi, Adventure, Space, Mecha",TV,51,7.23,4431
36241,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,"Fantasy, Shounen",Special,1,6.19,4430
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,7.11,4428
5877,Abunai Sisters: Koko & Mika,"Action, Comedy, Ecchi",OVA,10,2.5,4426
36725,Naisho no Hanashi,Music,Music,1,6.25,4425
2945,Desperate Carnal Housewives,Hentai,OVA,2,6.24,4422
5270,All That Gundam,"Action, Sci-Fi, Mecha",Special,1,5.8,4422
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,"Adventure, Comedy, Sports",Movie,1,6.56,4420
2193,Saiunkoku Monogatari Recaps,"Adventure, Comedy, Historical, Drama, Romance, Fantasy",Special,9,7.28,4418
1676,Cosmo Warrior Zero,"Action, Adventure, Military, Sci-Fi, Space",TV,13,6.56,4418
36956,Jewelry The Animation,"Hentai, Romance",OVA,1,6.56,4417
24851,Madonna: Kanjuku Body Collection,"Harem, Hentai",OVA,1,6.6,4413
35739,Pikotaro's Lullaby La La By (TV),"Comedy, Parody",TV,9,5.55,4413
715,If I See You in My Dreams,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,3,6.45,4412
2441,Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.61,4411
34168,Hataraku Otona no Renai Jijou The Animation,Hentai,OVA,1,6.47,4411
1378,Wrath of the Ninja,"Action, Martial Arts, Samurai",Movie,1,5.96,4410
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1,7.43,4406
5859,Kiddy GiRL-AND Pilot,"Action, Super Power, Sci-Fi",OVA,1,6.73,4405
7581,Otome Chibaku Yuugi,Hentai,OVA,2,6.43,4405
2544,The Swiss Family Robinson:Flone of the Mysterious Island,"Adventure, Drama, Historical, Slice of Life",TV,50,7.27,4403
28531,Ai Tenchi Muyou! Recaps,"Comedy, Sci-Fi, Shounen",Special,10,5.44,4399
35923,Ame-Con!!,"Slice of Life, Comedy",TV,12,4.78,4398
1886,Fushigiboshi no?Futagohime Gyu!,"Magic, Comedy, Shoujo",TV,52,7.08,4396
2943,School of Bondage,"Hentai, School",OVA,3,6.28,4396
2176,Kiddy Grade: Ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.02,4393
25457,Marvel Avengers Confidential:Black Widow & Punisher,"Action, Sci-Fi, Seinen",Movie,1,6.32,4393
33685,Cyborg 009: Call of Justice 1,"Action, Sci-Fi, Adventure, Mecha, Shounen",Movie,1,6.3,4393
515,Legend of Crystania:The Motion Picture,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1,6.06,4391
6402,Bakunyuu Maid Kari,Hentai,OVA,2,6.29,4388
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,"Hentai, Yuri",OVA,2,5.9,4388
26453,Tribe Cool Crew,"Music, School",TV,50,6.91,4386
21513,Imako System,Hentai,OVA,2,6.11,4383
3501,Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",TV,13,6.85,4382
39382,Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,"Mystery, Demons, Supernatural, Fantasy, Shoujo",OVA,1,6.79,4380
25635,Space?Dandy Picture Drama,"Space, Comedy, Sci-Fi",Special,2,6.15,4378
3738,Usavich II,"Adventure, Comedy",TV,13,7.11,4376
3048,Immorality,"Hentai, School",OVA,2,6.29,4374
1389,Night Shift Nurses:Experiment,Hentai,OVA,3,6.23,4373
40405,Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!,"Action, Sci-Fi, Police, Magic, Fantasy",Special,1,5.77,4373
1388,Yakin Byoutou Ni,Hentai,OVA,5,6.13,4367
2665,Doraemon the Movie:Nobita and the Steel Troops,"Adventure, Comedy, Kids, Fantasy, Mecha, Shounen",Movie,1,7.46,4364
3234,009-1: R&B,"Action, Sci-Fi, Seinen",Special,1,6.33,4364
35558,Strawberry Chocolate Flavor,Hentai,OVA,2,6.17,4364
3127,California Crisis:Gun Salvo,"Action, Adventure, Comedy",OVA,1,5.65,4364
2331,Ulysses 31,"Action, Adventure, Sci-Fi, Space",TV,26,7.08,4362
9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,6.3,4361
2525,Kekkou Kamen,"Comedy, Ecchi",OVA,4,5.72,4359
5025,Butt Attack Punisher Girl Gautaman,"Action, Comedy, Ecchi, Parody",OVA,1,5.24,4359
33309,The Devil Ring,"Action, Mystery, Supernatural, Fantasy",ONA,14,6.19,4357
6628,Dengeki Bunko 2007 Movie Festival Special,Comedy,Special,1,6.21,4355
3077,Laughing Salesman,"Comedy, Psychological, Supernatural, Drama, Seinen",TV,103,6.69,4347
24021,Sei Shoujo The Animation,Hentai,OVA,1,6.73,4345
5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,6.48,4345
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,ONA,1,6.1,4344
6891,Sexual Pursuit 2,Hentai,OVA,2,6.4,4340
34013,Hagane Orchestra,"Game, Adventure, Comedy, Parody",TV,12,5.58,4340
30600,Military! Special,"Military, Comedy, Ecchi",Special,1,5.37,4338
10832,La crois?e dans un labyrinthe ?tranger:Yune & Alice,"Historical, Seinen, Slice of Life",Special,7,6.35,4337
927,Transformers Energon,"Sci-Fi, Adventure, Space, Mecha",TV,51,6.19,4337
11853,Pokemon:Pikachu's Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.23,4333
4540,Gundam:Mission To The Rise,"Action, Mecha, Sci-Fi",Special,1,5.58,4332
23439,Passage of Time:Tokyo Station,Slice of Life,ONA,1,6.57,4330
29643,6HP (Six Hearts Princess),Magic,Special,Unknown,5.89,4330
3686,Tokimeki Memorial: Only Love Specials,"Comedy, School",Special,2,6.68,4329
14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",TV,13,6.4,4325
10420,Gakuen 3,Hentai,OVA,2,6.53,4323
3199,Tico and Friends,"Slice of Life, Adventure",TV,39,7.39,4322
2729,X?: Double X,"Music, Drama, Shoujo",Music,1,6.51,4318
31617,Ghost in the Shell:The New Movie Virtual Reality Diver,"Sci-Fi, Police, Seinen",Special,1,6.37,4316
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,1,6.28,4315
13253,Blossom,Music,Movie,1,6.52,4313
20613,Viva Namida,Music,Music,1,6.68,4311
23247,Oshaburi Announcer,Hentai,OVA,1,6.81,4310
24317,Love Colon,Hentai,OVA,2,6.51,4310
887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,1,6.3,4310
2748,Dash! Kappei,"Comedy, Sports, Ecchi, Shounen",TV,65,7.16,4308
7108,Shikabane Hime: Puchitto,Comedy,Special,1,6.19,4303
9798,Mr. Dough and the Egg Princess,"Adventure, Fantasy",Movie,1,6.93,4301
10048,Fuyu no Semi Special,"Action, Military, Historical, Drama, Samurai, Yaoi",OVA,1,7.02,4296
2183,Ayane's High Kick,"Comedy, Shounen, Sports",OVA,2,5.84,4296
28603,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,"Comedy, Supernatural, Fantasy",Special,3,6.23,4291
29730,Ienai Koto The Animation,Hentai,OVA,2,6.17,4291
3043,Hans Christian Anderson's The Little Mermaid,"Fantasy, Romance, Shoujo",Movie,1,6.98,4288
7458,Watashi no Shiranai Mesu no Kao,Hentai,OVA,1,6.15,4286
2506,Sex Exchange (1),Hentai,OVA,1,6.02,4283
29703,Ikoku na Retro,Hentai,OVA,1,6.33,4281
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Seinen",Special,1,7.03,4279
2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",TV,51,6.96,4278
34818,Sakura Internet,Drama,ONA,1,5.67,4277
2810,The Secret Garden,"Kids, Historical, Drama, Shoujo",TV,39,7.05,4275
43353,Bear Bear Bear Kuma!,Comedy,ONA,12,6.43,4273
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,6.38,4271
11809,gdgd Fairies,Comedy,TV,12,6.8,4270
33119,Tokyo-Live!,"Music, Parody",ONA,1,4.7,4268
10799,Chime,Music,Music,1,5.94,4266
965,Gargoyle of Yoshinaga House,"Slice of Life, Comedy, Fantasy",TV,13,6.77,4264
29915,Pure Love Maniac,Hentai,OVA,2,6.45,4263
27825,Dragon Nest:Warriors' Dawn,"Action, Adventure, Magic, Fantasy",Movie,1,7.21,4260
2811,Flying Phantom Ship,"Adventure, Drama, Mecha, Sci-Fi",Movie,1,6.65,4259
1632,Princess 69:Midnight Gymnastics,"Hentai, School",OVA,2,6.06,4259
29255,Koukaku Kidoutai Arise [.jp],Action,Special,1,6.35,4257
31133,Shounen Sunday CM Gekijou: InuYasha-hen,"Action, Demons, Fantasy",Special,2,6.28,4257
2719,MapleStory,"Action, Kids, Fantasy, Comedy, Romance",TV,25,5.33,4257
5890,The Sleazy Family (2),"Hentai, Yuri",OVA,3,5.65,4252
13259,Hydrangea,Magic,Special,1,5.62,4252
1207,Fantasy of a Kitten,"Drama, Fantasy, Psychological, Romance, Shoujo",Movie,1,6.88,4250
3941,Rensa Byoutou,Hentai,OVA,2,6.85,4248
980,Ground Defense Force! Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.29,4248
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,"Action, Adventure, Comedy, Seinen",Special,1,6.88,4247
938,Shin Getter Robo vs. Neo Getter Robo,"Action, Mecha, Sci-Fi, Shounen",OVA,4,7.06,4245
5290,Keroro Movie 3,"Comedy, Sci-Fi, Shounen",Movie,1,7.44,4243
2137,Insatiable,Hentai,OVA,2,6.03,4243
1150,Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.02,4242
35480,Karadasagashi,"Horror, School, Shounen",ONA,10,5.68,4242
21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.29,4241
39093,Additional Memory,Music,Music,1,7.28,4239
6959,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,"Slice of Life, Comedy, School, Seinen",OVA,1,7.09,4238
748,"True Love Story Summer Days, and yet...",Romance,OVA,3,6.07,4233
333,Mama is Just a Fourth Grade Pupil,"Comedy, Drama, Sci-Fi",TV,51,7.21,4232
5658,Great Mazinger,"Action, Mecha, Sci-Fi, Shounen",TV,56,7.06,4232
3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",OVA,12,7.28,4227
1736,B'T X Neo,"Action, Adventure, Shounen",OVA,14,7.15,4227
37034,Drifters: Kokuou-sama Goranshin,"Comedy, Parody",Special,1,5.63,4227
40894,Kyokou Suiri Mini Anime,"Comedy, Demons, Supernatural",ONA,38,5.71,4225
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.25,4224
32481,Love Live! Kouhaku Special Anime,Music,Special,1,6.36,4217
2861,Seifuku Shojo The Animation,Hentai,OVA,2,6.27,4213
2656,Doraemon the Movie:Nobita in the Wan-Nyan Spacetime Odyssey,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.3,4212
37176,Doupo Cangqiong 2nd Season,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",ONA,12,7.62,4210
2675,Doraemon the Movie:Nobita and the Galaxy Super-express,Fantasy,Movie,1,7.15,4207
35880,Yowamushi Pedal: Re:Generation,"Comedy, Sports, Drama, Shounen",Movie,1,7.06,4203
2317,Strange Love,"Comedy, Ecchi, Shoujo Ai",OVA,2,5.25,4201
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Action, Adventure, Comedy, Seinen",Movie,1,7.2,4199
16381,Santa Company,Fantasy,Movie,1,5.82,4199
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Movie,1,6.64,4198
13175,Shiranpuri (Movie),"Drama, School",Movie,1,6.29,4198
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.41,4196
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,1,6.16,4194
2371,Crimson Climax,Hentai,OVA,3,6.06,4194
7453,AIKa Zero Picture Drama,Ecchi,Special,3,5.6,4189
39471,Hime-sama Love Life!,Hentai,OVA,Unknown,6.73,4188
2427,The Fantastic Adventures Of Unico,"Adventure, Fantasy, Kids",Movie,1,7.13,4187
2609,Kakyuusei (TV),"Harem, Drama, Romance, School",TV,13,6.23,4187
3422,Like Mother Like Daughter,Hentai,OVA,2,5.93,4187
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,"Action, Military, School",ONA,1,7.05,4185
30817,Netoraserare,Hentai,OVA,2,5.57,4185
15177,Macross FB7: Ore no Uta wo Kike!,"Action, Sci-Fi, Music, Space, Romance, Mecha",Movie,1,6.31,4184
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,"Romance, School, Sports",ONA,24,6.19,4183
35231,Vatican Kiseki Chousakan: Majo no Soup,"Mystery, Supernatural, Drama",OVA,1,6.46,4180
10003,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",OVA,15,5.01,4180
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,7.06,4178
29017,Wooser's Hand-to-Mouth Life:Phantasmagoric Arc,"Comedy, Fantasy, Slice of Life",TV,13,6.59,4173
1295,Project A-ko:Uncivil Wars,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,6.26,4173
2165,Gegege no Kitarou (2007),"Comedy, Horror, Fantasy",TV,100,6.93,4172
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res "Walkman" and Headphone,Drama,Special,1,5.68,4170
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,"Sports, Shounen",ONA,6,6.34,4167
40327,Mewkledreamy,"Adventure, Kids, Fantasy",TV,Unknown,6.51,4165
36051,Hitozuma Life: One Time Gal,Hentai,OVA,2,6.41,4163
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action, Sci-Fi, Adventure",TV,26,6.6,4162
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",TV,108,6.68,4159
2459,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance, Seinen",OVA,1,6.94,4154
14661,Kindan no Byoutou The Animation,"Harem, Hentai",OVA,2,6.53,4154
30196,Tsubasa to Hotaru (2015),"Romance, School, Shoujo",Special,4,6.4,4154
21649,Mitsuwano,Slice of Life,OVA,1,6.04,4154
13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,"Sports, Shounen",Special,2,7.17,4152
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",TV,14,7.36,4147
40519,Youma Shoukan e Youkoso,"Hentai, Demons, Supernatural, Fantasy",OVA,2,6.6,4147
